course_id,course_year,student_id,past_scores,score_type,score_item,region,imd_band
DDD,2013J,68376,86.0-90.0-88.0-42.0-44.0,predict_score_past_1,85.0,Yorkshire Region,90
DDD,2013J,68376,86.0-90.0-88.0-42.0-44.0,predict_score_past_2,88.0,Yorkshire Region,90
DDD,2013J,68376,86.0-90.0-88.0-42.0-44.0,predict_score_past_3,88.0,Yorkshire Region,90
DDD,2013J,68376,86.0-90.0-88.0-42.0-44.0,predict_score_past_4,85.0,Yorkshire Region,90
DDD,2013J,68376,86.0-90.0-88.0-42.0-44.0,predict_score_past_5,80.0,Yorkshire Region,90
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,label_score,44.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_both,60.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_persona,70.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_past,60.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_past_1,70.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_past_2,75.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_past_3,70.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_past_4,65.0,South East Region,50
DDD,2013J,71209,67.0-79.0-51.0-49.0-54.0-50.0,predict_score_past_5,60.0,South East Region,50
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,label_score,56.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_both,70.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_persona,75.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_past,65.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_past_1,70.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_past_2,70.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_past_3,70.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_past_4,70.0,Wales,60
DDD,2013J,74502,68.0-69.0-74.0-55.0-56.0,predict_score_past_5,65.0,Wales,60
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,label_score,42.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_both,80.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_persona,75.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_past,80.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_past_1,90.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_past_2,88.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_past_3,88.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_past_4,88.0,West Midlands Region,30
DDD,2013J,78170,91.0-85.0-81.0-69.0-64.0-52.0,predict_score_past_5,80.0,West Midlands Region,30
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,label_score,58.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_both,75.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_persona,75.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_past,75.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_past_1,60.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_past_2,75.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_past_3,80.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_past_4,80.0,South West Region,80
DDD,2013J,80868,57.0-79.0-84.0-87.0-70.0-74.0,predict_score_past_5,75.0,South West Region,80
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,label_score,64.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_both,70.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_persona,75.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_past,70.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_past_1,80.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_past_2,77.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_past_3,75.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_past_4,70.0,South Region,50
DDD,2013J,89188,77.0-77.0-64.0-50.0-68.0-48.0,predict_score_past_5,70.0,South Region,50
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,label_score,82.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_both,80.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_persona,75.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_past,80.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_past_1,70.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_past_2,85.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_past_3,90.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_past_4,85.0,South West Region,70
DDD,2013J,102850,68.0-97.0-95.0-83.0-89.0-38.0,predict_score_past_5,85.0,South West Region,70
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,label_score,76.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_both,65.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_persona,75.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_past,60.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_past_1,70.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_past_2,60.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_past_3,75.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_past_4,70.0,Wales,40
DDD,2013J,103800,63.0-56.0-92.0-53.0-26.0-41.0,predict_score_past_5,60.0,Wales,40
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,label_score,87.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_both,80.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_persona,75.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_past,80.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_past_1,80.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_past_2,80.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_past_3,80.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_past_4,85.0,South West Region,70
DDD,2013J,104643,77.0-81.0-83.0-91.0-78.0-37.0,predict_score_past_5,80.0,South West Region,70
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,label_score,53.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_both,75.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_persona,75.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_past,65.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_past_1,85.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_past_2,75.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_past_3,75.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_past_4,75.0,Scotland,60
DDD,2013J,105523,81.0-69.0-71.0-38.0-7.0-35.0,predict_score_past_5,65.0,Scotland,60
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,label_score,56.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_both,75.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_persona,75.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_past,75.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_past_1,85.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_past_2,80.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_past_3,80.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_past_4,75.0,North Region,nan
DDD,2013J,114558,81.0-81.0-59.0-65.0-72.0,predict_score_past_5,75.0,North Region,nan
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,label_score,71.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_both,70.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_persona,75.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_past,70.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_past_1,60.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_past_2,80.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_past_3,80.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_past_4,75.0,East Anglian Region,80
DDD,2013J,120999,54.0-88.0-79.0-66.0-65.0-58.0,predict_score_past_5,75.0,East Anglian Region,80
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,label_score,82.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_both,75.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_persona,75.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_past,75.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_past_1,70.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_past_2,80.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_past_3,85.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_past_4,75.0,Scotland,50
DDD,2013J,123598,65.0-90.0-81.0-60.0-72.0,predict_score_past_5,75.0,Scotland,50
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,label_score,69.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_both,75.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_persona,75.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_past,70.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_past_1,65.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_past_2,75.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_past_3,75.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_past_4,75.0,Scotland,30
DDD,2013J,124006,61.0-77.0-74.0-80.0-37.0,predict_score_past_5,70.0,Scotland,30
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,label_score,76.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_both,88.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_persona,75.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_past,88.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_past_1,85.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_past_2,88.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_past_3,90.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_past_4,90.0,Wales,90
DDD,2013J,126394,83.0-92.0-94.0-90.0-93.0-63.0,predict_score_past_5,90.0,Wales,90
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,label_score,38.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_both,65.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_persona,75.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_past,65.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_past_1,60.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_past_2,65.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_past_3,75.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_past_4,70.0,East Midlands Region,40
DDD,2013J,126812,52.0-73.0-73.0-66.0-45.0,predict_score_past_5,65.0,East Midlands Region,40
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,label_score,67.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_both,70.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_persona,75.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_past,70.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_past_1,75.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_past_2,70.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_past_3,65.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_past_4,70.0,South West Region,60
DDD,2013J,128965,71.0-67.0-59.0-74.0-71.0,predict_score_past_5,70.0,South West Region,60
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,label_score,49.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_both,75.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_persona,75.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_past,70.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_past_1,85.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_past_2,82.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_past_3,75.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_past_4,75.0,West Midlands Region,70
DDD,2013J,130467,80.0-79.0-67.0-58.0-75.0-52.0,predict_score_past_5,75.0,West Midlands Region,70
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,label_score,84.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_both,75.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_persona,75.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_past,75.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_past_1,80.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_past_2,75.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_past_3,80.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_past_4,75.0,South Region,90
DDD,2013J,131222,78.0-70.0-87.0-61.0-74.0-70.0,predict_score_past_5,75.0,South Region,90
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,label_score,44.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_both,65.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_persona,75.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_past,60.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_past_1,60.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_past_2,60.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_past_3,65.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_past_4,60.0,East Anglian Region,20
DDD,2013J,135385,56.0-62.0-72.0-33.0-70.0-30.0,predict_score_past_5,65.0,East Anglian Region,20
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,label_score,62.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_both,80.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_persona,75.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_past,80.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_past_1,85.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_past_2,85.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_past_3,80.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_past_4,80.0,East Anglian Region,0
DDD,2013J,140807,82.0-81.0-78.0-54.0-79.0-76.0,predict_score_past_5,80.0,East Anglian Region,0
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,label_score,73.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_both,85.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_persona,75.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_past,85.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_past_1,70.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_past_2,85.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_past_3,85.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_past_4,88.0,East Anglian Region,70
DDD,2013J,144895,69.0-90.0-94.0-85.0-80.0-70.0,predict_score_past_5,85.0,East Anglian Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,label_score,38.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_both,75.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_persona,75.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_past,75.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_past_1,85.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_past_2,80.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_past_3,80.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_past_4,75.0,North Region,70
DDD,2013J,146485,88.0-61.0-82.0-59.0-71.0-39.0,predict_score_past_5,75.0,North Region,70
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,label_score,38.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_both,55.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_persona,75.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_past,55.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_past_1,70.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_past_2,55.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_past_3,65.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_past_4,55.0,East Anglian Region,60
DDD,2013J,146666,60.0-50.0-67.0-20.0-48.0-18.0,predict_score_past_5,55.0,East Anglian Region,60
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,label_score,80.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_both,75.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_persona,75.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_past,75.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_past_1,85.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_past_2,80.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_past_3,80.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_past_4,75.0,Yorkshire Region,90
DDD,2013J,156783,87.0-72.0-72.0-71.0-66.0-59.0,predict_score_past_5,75.0,Yorkshire Region,90
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,label_score,73.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_both,75.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_persona,75.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_past,70.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_past_1,70.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_past_2,85.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_past_3,85.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_past_4,75.0,Yorkshire Region,40
DDD,2013J,157310,69.0-97.0-81.0-61.0-49.0-25.0,predict_score_past_5,75.0,Yorkshire Region,40
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,label_score,69.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_both,60.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_persona,75.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_past,50.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_past_1,60.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_past_2,60.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_past_3,60.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_past_4,60.0,East Midlands Region,80
DDD,2013J,158611,55.0-63.0-62.0-39.0-43.0-36.0,predict_score_past_5,60.0,East Midlands Region,80
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,label_score,78.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_both,85.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_persona,75.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_past,85.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_past_1,92.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_past_2,88.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_past_3,85.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_past_4,85.0,North Western Region,50
DDD,2013J,164935,94.0-80.0-74.0-91.0-47.0-58.0,predict_score_past_5,85.0,North Western Region,50
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,label_score,96.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_both,95.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_persona,75.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_past,95.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_past_1,95.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_past_2,95.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_past_3,95.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_past_4,95.0,West Midlands Region,30
DDD,2013J,169079,98.0-92.0-93.0-92.0-95.0-95.0,predict_score_past_5,95.0,West Midlands Region,30
